Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25397272,,#TBD,2009,PORSCHE,911,"20,406",WP0CA29959S740345,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,UNKNOWN,,YES,YES,ACTUAL,Gasoline,6 Cyl,Manual,,"$26,000.00"
25332638,,#TBD,2017,RAM,1500,"15,910",1C6RR7GT5HS818255,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,,"$23,500.00"
24228805,,#TBD,2017,RAM,1500,"29,066",1C6RR7LT5HS526997,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
23921445,,#TBD,2015,RAM,1500,"103,154",1C6RR6GT9FS629017,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Hanover Insurance,"$6,900.00"
24421032,,#TBD,2014,RAM,1500,"82,875",1C6RR7LG0ES292072,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT SIDE,UNDERCARRIAGE,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25165148,,#TBD,2013,RAM,1500,"105,191",1C6RR7LT1DS517143,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,NO,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,
25045274,,#TBD,2015,RAM,TRADESMAN,"101,194",2C4JRGAGXFR639533,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,,"$6,000.00"
25299975,,#TBD,2009,SATURN,AURA,"221,600",1G8ZS57B09F148224,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,RIGHT SIDE,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,$625.00
25192600,,#TBD,2008,SATURN,AURA,"140,433",1G8ZS57B78F201922,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,MECHANICAL,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25150936,,#TBD,2007,SATURN,AURA,"133,405",1G8ZV57737F148539,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,LEFT & RIGHT,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,$300.00
25156686,,#TBD,2007,SATURN,ION,"99,032",1G8AJ55F57Z181334,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25294923,,#TBD,2005,SATURN,ION,"46,934",1G8AJ52F85Z165307,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,
25227955,,#TBD,2003,SATURN,ION,"135,632",1G8AJ52F23Z115662,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25284768,,#TBD,2006,SATURN,VUE,"92,002",5GZCZ53446S819961,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Other,,Automatic,ACIA,
25054904,,#TBD,2013,STARCRAFT,OTHER,,1SABS0AJ0D28R5147,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ROLLOVER,UNDERCARRIAGE,NO,NO,NOT REQUIRED/EXEMPT,Other,,Unknown,Progressive Casualty Insurance,
24530429,,#TBD,2018,SUBARU,CROSSTREK,"23,479",JF2GTADC7JH230879,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25491287,,#TBD,2005,SUBARU,FORESTER,"253,572",JF1SG63655H754551,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,RIGHT FRONT,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25195538,,#TBD,2010,SUBARU,IMPREZA,"73,048",JF1GH7G65AG807106,PREVIOUS SALVAGE-MI,OTHER,,7/11/2019 7:30:00 AM,YES,UNKNOWN,,YES,YES,ACTUAL,Gasoline,4 Cyl,Unknown,,"$6,500.00"
25481906,,#TBD,2006,SUBARU,IMPREZA,"205,751",JF1GG68616G807302,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,TRANSMISSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
23954045,,#TBD,2018,SUBARU,LEGACY,"17,921",4S3BNAF60J3044401,CLEAR-NY,WATER,,7/11/2019 7:30:00 AM,NO,FLOOD,RIGHT REAR,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,
25362826,,#TBD,2019,SUBARU,OUTBACK,"4,366",4S4BSAFC8K3339032,CLEAR-IL,OTHER,,7/11/2019 7:30:00 AM,NO,RIGHT FRONT,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Avis Budget Group,"$9,600.00"
24996474,,#TBD,2011,SUBARU,OUTBACK,"74,409",4S4BRBCC3B3375281,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25188600,,#TBD,2008,SUBARU,OUTBACK,"192,680",4S4BP61C386348170,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,Progressive Casualty Insurance,"$1,250.00"
25497334,,#TBD,2008,SUBARU,OUTBACK,"178,473",4S4BP61CX86338395,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
23793221,,#TBD,2018,SUBARU,WRX,"12,954",JF1VA1C62J9800598,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Manual,Progressive Casualty Insurance,"$4,500.00"
25474720,,#TBD,2001,TOYOTA,4RUNNER,"204,281",JT3HN86R410340296,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,FRONT END,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25328383,,#TBD,2000,TOYOTA,4RUNNER,,JT3HN86R4Y0283821,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,LEFT FRONT,FRONT END,YES,YES,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,,"$1,975.00"
25462036,,#TBD,2003,TOYOTA,AVALON,"149,674",4T1BF28B13U319795,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,REAR,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,$425.00
25498392,,#TBD,2001,Toyota,Avalon,"267,769",4T1BF28B41U125338,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25183867,,#TBD,2016,TOYOTA,CAMRY,"24,396",4T1BF1FK0GU611778,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25189337,,#TBD,2011,TOYOTA,CAMRY,"93,283",4T4BF3EK1BR149369,PREVIOUS SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,RIGHT SIDE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25413263,,#TBD,2010,TOYOTA,CAMRY,"132,658",4T4BF3EK5AR036717,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25498134,,#TBD,2009,TOYOTA,CAMRY,"285,439",4T1BE46K09U324951,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,ENGINE DAMAGE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25482899,,#TBD,2003,Toyota,Camry,"271,010",4T1BE32K93U660296,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25164939,,#TBD,2007,TOYOTA,CAMRY NEW GENERAT,"179,156",4T1BE46K67U607867,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,"$1,450.00"
25148045,,#TBD,2000,TOYOTA,CAMRY SOLARA,"257,458",2T1CF28P4YC282959,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,$250.00
25170684,,#TBD,2015,TOYOTA,COROLLA,"69,722",2T1BURHE3FC332336,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25198388,,#TBD,2012,TOYOTA,COROLLA,"53,560",JTDBU4EE5C9170847,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,SUSPENSION,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25010585,,#TBD,2012,TOYOTA,COROLLA,"99,223",2T1BU4EE7CC773986,SALVAGE-KY,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
24288738,,#TBD,2010,TOYOTA,COROLLA,"141,280",2T1BU4EE3AC308375,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,"$1,850.00"
25498066,,#TBD,2004,TOYOTA,COROLLA,"135,705",1NXBR32E94Z269102,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25484281,,#TBD,2003,TOYOTA,COROLLA,"217,806",2T1BR32E73C021737,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
25142738,,#TBD,2011,TOYOTA,COROLLA MATRIX,"47,097",2T1KU4EE8BC633976,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
24692954,,#TBD,2011,TOYOTA,HIGHLANDER,"161,786",5TDDK3EH6BS090735,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,AAA Auto Club Group Companies,
25335416,,#TBD,1994,TOYOTA,PICKUP,"132,672",JT4VN93D6R5043316,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Manual,,"$1,150.00"
25094272,,#TBD,2010,TOYOTA,PRIUS,"100,100",JTDKN3DUXA5145673,SALVAGE-OH,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT & RIGHT,FRONT & REAR,NO,NO,NOT ACTUAL,Hybrid,4 Cyl,Automatic,Geico Insurance,"$2,150.00"
25103529,,#TBD,2007,TOYOTA,PRIUS,"195,290",JTDKB20U877591570,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Other,,Automatic,AAA Auto Club Group Companies,
24199262,,#TBD,2011,TOYOTA,RAV4,"131,963",JTMBK4DV3B5103872,SALVAGE TITLE-TX,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,"$2,750.00"
25336641,,#TBD,2005,TOYOTA,RAV4,"155,312",JTEGD20V850058564,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,"$2,200.00"
25149150,,#TBD,2009,TOYOTA,SCION,"177,194",JTLKE50E491095189,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,$850.00
25106119,,#TBD,2015,TOYOTA,SIENNA,"53,484",5TDKK3DC4FS615634,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT REAR,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25284920,,#TBD,2006,TOYOTA,SIENNA,"134,332",5TDZA22C26S535702,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,LEFT SIDE,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,Geico Insurance,
24461532,,#TBD,2015,TOYOTA,TACOMA,"57,997",5TFUX4EN1FX038555,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT SIDE,ROOF,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Geico Insurance,
25156780,,#TBD,2011,TOYOTA,TUNDRA,"81,141",5TFUY5F12BX166330,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,8 Cyl,Automatic,Hanover Insurance,
24735824,,#TBD,2010,TOYOTA,TUNDRA,"260,074",5TFRY5F17AX083285,SALVAGE-FL,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,8 Cyl,Automatic,Progressive Casualty Insurance,"$2,900.00"
23692029,,#TBD,2016,VOLKSWAGEN,BEETLE,"57,082",3VWJ17AT1GM632481,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,RIGHT SIDE,,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25165914,,#TBD,2013,VOLKSWAGEN,CC,"38,823",WVWBN7AN4DE518943,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,SUSPENSION,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,
24926241,,#TBD,2015,VOLKSWAGEN,GTI,"53,298",3VW5T7AU1FM013589,SCRAP-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25332661,,#TBD,2011,VOLKSWAGEN,GTI,"91,243",WVWGD7AJ9BW153043,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,RIGHT REAR,LEFT REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,,"$10,500.00"
25507585,,#TBD,2008,VOLKSWAGEN,GTI,"141,366",WVWFV71K68W342288,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,MECHANICAL,RIGHT SIDE,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25063762,,#TBD,2018,VOLKSWAGEN,JETTA,"20,164",3VW2B7AJ9JM236712,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
24983591,,#TBD,2018,VOLKSWAGEN,JETTA,"20,346",3VW2B7AJ8JM219531,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,,
23005502,,#TBD,2011,VOLKSWAGEN,JETTA,"111,491",3VWPX7AJ8BM687798,SALVAGE-IL,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,ENGINE DAMAGE,NO,NO,ACTUAL,Gasoline,5 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,"$2,200.00"
25468557,,#TBD,2011,VOLKSWAGEN,JETTA,"93,961",3VWDZ7AJ1BM350953,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT END,ROOF,NO,YES,ACTUAL,Gasoline,5 Cyl,Automatic,,"$1,995.00"
25006586,,#TBD,2010,VOLKSWAGEN,JETTA,"129,594",3VWRX7AJ5AM168117,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,LEFT FRONT,FRONT END,NO,YES,ACTUAL,Gasoline,5 Cyl,Automatic,USAA - ACH,
25034760,,#TBD,2010,VOLKSWAGEN,JETTA,"188,377",3VWRX7AJ9AM139719,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Gasoline,5 Cyl,Automatic,Geico Insurance,$700.00
25257594,,#TBD,2008,VOLKSWAGEN,JETTA,"191,048",3VWHM71K28M108318,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,5 Cyl,Automatic,,$600.00
25347253,,#TBD,2014,VOLKSWAGEN,PASSAT,"82,889",1VWBP7A33EC002270,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,LEFT & RIGHT,NO,YES,ACTUAL,Gasoline,5 Cyl,Automatic,,
24578735,,#TBD,2013,VOLKSWAGEN,PASSAT,"44,302",1VWCN7A34DC016381,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,NO,NO,ACTUAL,Diesel,4 Cyl,Automatic,Progressive Casualty Insurance,
25494259,,#TBD,2010,VOLKSWAGEN,PASSAT,"105,624",WVWXK7AN6AE160772,CLEAR-MI,OTHER,,7/11/2019 7:30:00 AM,YES,FRONT & REAR,MECHANICAL,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25146324,,#TBD,2008,VOLKSWAGEN,PASSAT,"109,862",WVWAK73C58P046200,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,Hanover Insurance,
25080585,,#TBD,2002,VOLKSWAGEN,PASSAT,"71,112",WVWVD63BX2E214753,SALVAGE-MI,COLLISION,,7/11/2019 7:30:00 AM,NO,FRONT END,RIGHT FRONT,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
24514749,,#TBD,2011,VOLKSWAGEN,ROUTAN,"110,281",2V4RW5DG1BR642882,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,RIGHT SIDE,,NO,YES,ACTUAL,Flexible Fuel,6 Cyl,Automatic,Progressive Casualty Insurance,
25146271,,#TBD,2012,VOLVO,S80,"99,663",YV1902AH2C1154418,CLEAR-MI,COLLISION,,7/11/2019 7:30:00 AM,YES,FRONT END,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Hanover Insurance,"$2,300.00"
25120250,,#TBD,2000,VOLVO,V40,,YV1VW255XYF562057,CLEAR-MI,WATER,,7/11/2019 7:30:00 AM,YES,FLOOD,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
