Stock#,Lane,Item#,Year,Make,Model,Odometer,VIN,Sale Document,Loss Type,Vehicle Location Info,Auction Date,Public,Primary Damage,Secondary Damage,Run & Drive,Starts,Odometer Status,Fuel Type,Cylinders,Transmission,Provider,Buy Now Price
25179306,B,9996,1991,THOMPSON,OTHER,,TMS31561G091,WATERCRAFT-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRESH WATER,FRONT & REAR,NO,NO,,Other,,Unknown,Progressive Casualty Insurance,
25328383,A,6059,2000,TOYOTA,4RUNNER,,JT3HN86R4Y0283821,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,LEFT FRONT,FRONT END,YES,YES,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,,
25462036,A,5115,2003,TOYOTA,AVALON,"149,674",4T1BF28B13U319795,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,REAR,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25498392,B,5128,2001,TOYOTA,AVALON,"267,769",4T1BF28B41U125338,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25293471,A,49,2017,TOYOTA,CAMRY,"40,453",4T1BF1FK1HU719991,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,REAR,FRONT END,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Meemic Insurance,
25498134,B,5092,2009,TOYOTA,CAMRY,"285,439",4T1BE46K09U324951,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,ENGINE DAMAGE,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25541335,A,6077,2009,TOYOTA,CAMRY,"108,617",4T1BE46K69U397239,PREVIOUS SALVAGE-MI,OTHER,,7/25/2019 7:30:00 AM,YES,REAR,MECHANICAL,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25546753,B,5158,2006,TOYOTA,CAMRY,,4T1BE32K06U679453,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,RIGHT SIDE,FRONT & REAR,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,,
25395147,A,6131,2011,TOYOTA,COROLLA,"139,122",2T1BU4EE4BC670412,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25261768,A,5049,2010,TOYOTA,COROLLA,"118,173",1NXBU4EE1AZ310009,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,FRONT END,RIGHT FRONT,NO,YES,ACTUAL,Gasoline,4 Cyl,Automatic,AAA Auto Club Group Companies,
25484281,B,6102,2003,TOYOTA,COROLLA,"217,806",2T1BR32E73C021737,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,,
25535490,B,5052,2006,TOYOTA,COROLLA MATRIX,,2T1LR32EX6C557879,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT & REAR,MECHANICAL,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,,
23911795,B,86,2013,TOYOTA,HIGHLANDER,"89,935",5TDZK3EH8DS108077,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,SUSPENSION,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
25415628,B,106,2010,TOYOTA,HIGHLANDER,"167,901",JTEZA3EH3A2011094,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT FRONT,RIGHT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
25576467,B,5098,1989,TOYOTA,PICKUP,"142,146",JT4RN01P0K0003035,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,MECHANICAL,NO,NO,ACTUAL,Gasoline,4 Cyl,Manual,,
25070185,A,5007,2007,TOYOTA,PRIUS,,JTDKB20U673290707,CLEAR-MI,WATER,,7/25/2019 7:30:00 AM,YES,FLOOD,LEFT FRONT,NO,NO,INOPERABLE DIGITAL DASH,Hybrid,4 Cyl,Automatic,Meemic Insurance,
25190146,B,3010,2014,TOYOTA,PRIUS C,"39,359",JTDKDTB31E1068119,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,LEFT SIDE,SUSPENSION,NO,YES,ACTUAL,Hybrid,4 Cyl,Automatic,Progressive Casualty Insurance,
24199262,A,121,2011,TOYOTA,RAV4,"131,963",JTMBK4DV3B5103872,SALVAGE TITLE-TX,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,,
25122051,B,18,2008,TOYOTA,RAV4,"218,117",JTMBD31V285159819,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,USAA - ACH,
24904630,B,3114,2017,TOYOTA,RAV4 HV,"11,000",JTMDJREV5HD078723,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,NOT ACTUAL,Other,,Automatic,USAA - ACH,
25213944,A,29,2015,TOYOTA,SCION FR-S,"48,629",JF1ZNAA18F9708965,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT FRONT,YES,YES,ACTUAL,Gasoline,4 Cyl,Manual,Progressive Casualty Insurance,
25150567,B,128,2015,TOYOTA,SIENNA,"52,216",5TDKK3DC8FS687114,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,LEFT & RIGHT,YES,YES,ACTUAL,Gasoline,6 Cyl,Automatic,Progressive Casualty Insurance,
25415438,B,3102,2009,TOYOTA,SIENNA,,5TDZK22C09S247131,SALVAGE-MI,WATER,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,LEFT SIDE,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,6 Cyl,Automatic,USAA - ACH,
25562734,A,5035,2003,TOYOTA,SIENNA,"230,562",4T3ZF13C23U553735,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,MECHANICAL,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,,
25542469,B,6014,2001,TOYOTA,TACOMA,"199,952",5TENL42NX1Z809830,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ALL OVER,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,,
25255345,A,17,2013,TOYOTA,TUNDRA,"111,481",5TFUW5F10DX297829,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,RIGHT SIDE,YES,YES,ACTUAL,Flexible Fuel,8 Cyl,Automatic,USAA - ACH,
24596959,B,3142,2014,TOYOTA,YARIS,"98,760",JTDKTUD32ED579505,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,SUSPENSION,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
25324982,B,6056,2012,TOYOTA,YARIS,"84,205",JTDJTUD32CD510161,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,REAR,RIGHT SIDE,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
22293750,B,3138,2015,VOLKSWAGEN,BEETLE,"99,999",3VWJ17AT4FM636636,SCRAP-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,LEFT & RIGHT,NO,NO,NOT ACTUAL,Gasoline,4 Cyl,Automatic,,
25115768,A,9989,2014,VOLKSWAGEN,BEETLE,"67,882",3VW517AT0EM818429,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT & REAR,,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Progressive Casualty Insurance,
25252419,A,6143,2013,VOLKSWAGEN,GOLF,"63,359",WVWDM7AJ2DW123548,CLEAR-MI,COLLISION,,7/25/2019 7:30:00 AM,YES,REAR,,YES,YES,ACTUAL,Diesel,4 Cyl,Automatic,Progressive Casualty Insurance,
24998112,A,25,2019,VOLKSWAGEN,JETTA,"3,235",3VWC57BU7KM134752,SALVAGE-MS,COLLISION,,7/25/2019 7:30:00 AM,NO,RIGHT SIDE,FRONT & REAR,YES,YES,ACTUAL,Gasoline,4 Cyl,Automatic,Mississippi Farm Bureau,
24983591,B,5134,2018,VOLKSWAGEN,JETTA,"20,346",3VW2B7AJ8JM219531,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,,NO,NO,INOPERABLE DIGITAL DASH,Gasoline,4 Cyl,Automatic,,
23005502,A,3127,2011,VOLKSWAGEN,JETTA,"111,491",3VWPX7AJ8BM687798,SALVAGE-IL,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,ENGINE DAMAGE,NO,NO,ACTUAL,Gasoline,5 Cyl,Automatic,I.V.A.S. / American Insurance Corporation,
25468557,A,5129,2011,VOLKSWAGEN,JETTA,"93,961",3VWDZ7AJ1BM350953,CLEAR-MI,OTHER,,7/25/2019 7:30:00 AM,YES,FRONT END,ROOF,NO,YES,ACTUAL,Gasoline,5 Cyl,Automatic,,
21618489,B,5124,2002,VOLKSWAGEN,NEW BEETLE,"176,748",3VWCB21C52M426193,TR-52-MI,OTHER,,7/25/2019 7:30:00 AM,YES,ROOF,FRONT & REAR,NO,NO,ACTUAL,Gasoline,4 Cyl,Automatic,,
24524526,B,3024,2004,VOLVO,S80,"216,752",YV1TS92D941343833,SALVAGE-MI,COLLISION,,7/25/2019 7:30:00 AM,NO,FRONT END,,NO,NO,ACTUAL,Gasoline,6 Cyl,Automatic,USAA - ACH,
